time,num_particles,cell_id,temperature,atm_pressure,humidity,wind_direction,wind_speed
Sunday,8101.2115866015,8531,9.48873524853975,759.92334,81.10764,10.9378948623197,1.47848372869234
Thursday,15466.2114339465,8531,7.29379180602007,759.1059,81.01662,12.0104515050167,1.33873327759197
Tuesday,20313.9649496845,8531,5.39263175848542,762.87195,84.40304,10.9627323895617,1.34564216271533
Wednesday,18589.6583739228,8531,9.42615211689772,761.691,78.04264,11.9353315848632,1.75376545522668
Friday,26004.2835443038,5256,9.40687160940326,762.5825,83.40759,10.7142857142857,1.38517179023508
Monday,23264.8951527924,5256,6.91780821917808,763.16284,79.85511,11.281875658588,1.37618545837724
Saturday,16119.5499457112,5256,9.87404994571118,761.6982,78.27741,10.8648208469055,1.66883821932682
Sunday,11853.7753267974,5256,9.00245098039216,760.65656,76.40849,11.7132352941176,2.22630718954248
Thursday,25884.8103642508,5256,9.87269996244837,760.29407,79.7116,11.7131055200901,1.73150582050319
Tuesday,25715.3828610919,5256,8.17553559087768,760.6439,79.275055,12.1976503109883,1.95749827228749
Wednesday,24257.8428049186,5256,8.75573280159522,761.0109,75.27916,11.0395480225989,1.580259222333
Friday,21918.2510330578,4579,10.7768595041322,760.42285,75.485535,11.9390495867769,2
Monday,28836.6870967742,4579,7.53763440860215,763.18475,78.367744,11.1397849462366,1.54516129032258
Saturday,22436.4148148148,4579,6.0962962962963,757.67334,76.651855,10.3407407407407,2.41481481481481
Sunday,15427.4432989691,4579,10.0481099656357,763.92096,72.666664,11.7216494845361,1.6254295532646
Thursday,24824.695018226,4579,9.49453219927096,761.2216,76.46416,12.2004860267315,1.87120291616039
Tuesday,22383.9941792782,4579,10.6286379511059,762.70734,76.77882,10.7485448195576,1.77532013969732
Wednesday,23902.2508250825,4579,11.5060506050605,763.6669,75.948296,11.1287128712871,2.002200220022
Friday,15932.4587487998,10308,8.37654184208583,762.3075,80.34486,11.3489179407637,1.67161533348105
Monday,15470.6679383117,10308,8.7924512987013,762.30237,76.60609,11.5122564935065,1.67077922077922
Saturday,11862.9171432988,10308,8.54768897820374,760.7435,82.375946,11.2765496985624,1.62389859329108
Sunday,10920.1750482124,10308,8.98768728675271,764.72284,80.70494,11.3622607921673,1.58107105770657
Thursday,16515.0090227864,10308,9.10422082887292,760.31195,77.21624,11.5478666462762,1.65430493959321
Tuesday,16368.912558848,10308,9.1952367765162,761.92,79.10883,11.5335779562448,1.52166989753531
Wednesday,16612.6953792064,10308,8.58881634019756,761.79736,77.22643,11.1738657291143,1.70249455884815
Friday,21953.1228775957,9003,9.05277169733184,762.553,80.79631,11.3526001301544,1.64012305507898
Monday,20394.7900450765,9003,9.72738238841978,762.8083,76.90984,11.5764713351533,1.49393689289569
Saturday,15187.646443377,9003,9.99973679015595,762.1634,78.08278,11.6278870829769,1.6748700401395
Sunday,9811.08387350226,9003,7.63406010606953,760.97327,78.03555,12.4600274995089,2.2842270673738
Thursday,20731.6792767218,9003,10.5328313996544,761.7861,76.747284,12.1285485065416,1.85262898049864
Tuesday,20546.9239686549,9003,8.8970921572437,761.0897,79.36681,11.2679878246228,1.55430347775403
Wednesday,19504.3428537498,9003,9.5046612433941,762.8496,75.53625,11.287868891396,1.54800783801437
Friday,16910.6920391061,5370,8.24511173184358,765.15063,84.58101,10.4375,1.09497206703911
Monday,16012.9837870909,5370,8.27408993576017,760.469,78.86632,11.4190884062404,1.50718874273478
Saturday,14227.9032258065,5370,4.13114754098361,764.5773,87.39106,10.7797461660497,1.15547329455315
Sunday,9779.00635838151,5370,9.55867052023121,765.25085,76.46908,11.6592485549133,1.94190751445087
Thursday,16363.0684604905,5370,9.96968664850136,759.8986,80.7282,12.6846049046322,2.04734332425068
Tuesday,17390.5127150337,5370,6.19633507853403,763.2467,78.970085,11.8735976065819,1.66305160807779
Wednesday,14940.9897820164,5370,9.52066303360581,761.1459,77.5,11.5556312443233,1.73660308810173
Friday,23399.7163917295,8284,9.59681271926551,762.0631,80.01022,11.4794730163469,1.4854071807121
Monday,22207.9955834365,8284,8.44612917745021,761.97314,77.62907,11.4153257567233,1.50948013952965
Saturday,18470.4378699862,8284,8.45964038727524,762.28735,82.54963,10.8638727524205,1.4756846473029
Sunday,14210.2300289927,8284,11.4066683116402,763.6085,77.4645,11.6435445068164,1.78856948985257
Thursday,22266.9126726097,8284,10.6224436287362,760.2226,77.00388,11.8660024471246,1.77710190526132
Tuesday,25423.1477623734,8284,7.6396810573953,763.326,79.75024,11.5368867179082,1.487500897924
Wednesday,23012.3245571773,8284,10.3883236502763,761.66846,76.206406,11.4111945585943,1.85583108969817
Friday,16137.4285714286,5651,8.13410502540937,765.17773,84.937325,10.5,1.08977978543196
Monday,16023.1331200787,5651,8.05167322834646,760.2887,78.90256,11.2827263779528,1.49311023622047
Saturday,15179.2449063593,5651,4.25869520477465,764.5629,87.063385,10.8831035192426,1.16875900391027
Sunday,9460.80037313433,5651,9.47341417910448,765.29535,76.77355,11.6487873134328,1.93586753731343
Thursday,16367.2900866739,5651,9.86294691224269,759.7573,81.191765,12.5831527627302,2.08152762730228
Tuesday,18976.7986778846,5651,6.109375,762.9674,79.514725,12.0907451923077,1.68719951923077
Wednesday,15078.3842894969,5651,9.38764342453663,761.1427,77.77582,11.5781112091792,1.72603706972639
Friday,16460.1018334438,8160,11.6693174287608,764.84656,79.96642,11.2021206096753,1.33377512701568
Monday,14731.2271546635,8160,15.9834710743802,763.82947,73.40708,12.4904368358914,1.55159386068477
Saturday,14182.744246934,8160,13.2392173074273,763.65643,77.00675,11.2098663359515,1.55050296265675
Sunday,11164.7162162162,8160,15.7901651651652,764.69684,72.53679,12.5837087087087,2.0396021021021
Thursday,12061.5162446785,8160,14.4125028008066,761.8637,74.73829,10.9244902531929,1.69975352901636
Tuesday,16418.6397604107,8160,12.7099258414147,762.77924,77.18739,10.4566457501426,1.3342840844267
Wednesday,15665.6543723974,8160,11.6262145548285,763.13385,73.33393,11.4473527662106,1.66607178266905
Friday,21186.32,3420,14.9333333333333,762.596,72.746666,13.12,1.62666666666667
Monday,13776.7640449438,3420,11.314606741573,761.991,79.213486,9.28089887640449,1.60674157303371
Saturday,10033.4848484848,3420,-0.454545454545454,772.8334,100,10.030303030303,0.96969696969697
Thursday,14932.8028169014,3420,17.2253521126761,762.13947,73.33803,11.2253521126761,1.11267605633803
Tuesday,19090.2179487179,3420,15.7692307692308,767.2269,69.5641,9.48717948717949,1.33333333333333
Wednesday,13217.4705882353,3420,16.3137254901961,762.94904,60.705883,13.921568627451,2.84313725490196
Friday,18392.0680343312,4404,11.7119531086456,760.2466,74.21122,12.3297048356709,1.93112832321541
Monday,21633.6582018725,4404,9.24086186994998,761.9409,76.340645,12.4435039117609,1.45684237527254
Saturday,15000.154298459,4404,8.65571776155718,760.4672,80.04582,11.4407948094079,1.66565287915653
Sunday,13583.0105310329,4404,8.66166255881694,764.13385,81.529015,10.7434461124804,1.62446784673986
Thursday,19381.7429781543,4404,10.6928221132412,759.5433,73.10655,12.1535889433794,1.97012929112795
Tuesday,25069.4020899591,4404,8.46297137664698,762.69354,78.11177,11.1360745115856,1.37846433439346
Wednesday,19137.6605769231,4404,10.5420673076923,762.0264,74.91923,11.96875,2.03918269230769
Friday,14035.9274398564,6400,7.65924596050269,761.48883,84.73636,10.8680933572711,1.4706355475763
Monday,15585.2627690142,6400,6.31933775093336,762.688,83.46746,10.5422506303876,1.34951816884615
Saturday,11458.9186491909,6400,5.6441358105115,762.80005,87.94692,11.0982880371056,1.37836464549079
Sunday,7521.00980901168,6400,7.51453736324866,761.6408,84.418564,11.6585759317634,1.6585203040979
Thursday,13194.98749555,6400,9.16510917289664,761.9188,78.68309,11.4122908508366,2.00308532099205
Tuesday,15070.7718121831,6400,6.92923260218733,762.4828,85.279465,10.8503085476874,1.38482922954726
Wednesday,14416.6759644478,6400,8.16021450183704,762.7654,80.62384,10.7181354009077,1.42658580073482
Friday,6802.60839160839,13752,12.7132867132867,765.9951,84.16084,12.2097902097902,1.21678321678322
Monday,7616.53448275862,13752,8.24137931034483,762.26495,83.05173,11.3793103448276,0.724137931034483
Saturday,5146.85294117647,13752,8.08823529411765,768.54706,96.20588,5.85294117647059,0.882352941176471
Sunday,3962.6,13752,17,763.5,83,19,1
Thursday,8860.50344827586,13752,13.1310344827586,765.4917,72.558624,7.58620689655172,1.22758620689655
Tuesday,6846.07936507936,13752,5.41269841269841,756.0952,91.25397,9.95238095238095,2.95238095238095
Wednesday,8938.7125,13752,16.925,762.3975,76.4125,10.0875,0.775
Friday,29190.8045112782,4444,15.593984962406,762.41956,71.32331,13.6390977443609,1.6015037593985
Monday,21052.54375,4444,11.4625,762.2469,79.525,8.70625,1.69375
Saturday,14470.2033898305,4444,-0.508474576271186,772.7814,100,10.5593220338983,1.10169491525424
Thursday,24112.2391304348,4444,17.1666666666667,762.1681,73.58696,11.4347826086957,1.1231884057971
Tuesday,21726.3741496599,4444,15.7687074829932,767.35645,69.006805,9.94557823129252,1.48979591836735
Wednesday,14995.1460674157,4444,16.1123595505618,762.9034,63.033707,13.4269662921348,2.59550561797753
Friday,20050.5233793836,2833,9.44314558979809,762.3543,83.10202,11.028692879915,1.46333687566419
Monday,18657.2907854985,2833,7.5619335347432,763.1418,79.89728,10.5853474320242,1.34516616314199
Saturday,16142.4477876106,2833,8.31327433628319,762.04254,80.99823,10.4274336283186,1.62743362831858
Sunday,10755.0255376344,2833,9.15456989247312,760.39233,75.90726,11.6344086021505,2.3239247311828
Thursday,18278.5675833821,2833,10.0842598010532,760.2572,79.86015,12.3265067290813,1.68344060854301
Tuesday,16529.7716359576,2833,8.68341708542714,760.8674,78.48464,12.1155778894472,1.94528196538247
Wednesday,17068.9608237067,2833,9.08337518834757,760.99994,74.53993,10.952285283777,1.62531391260673
Friday,21455.4511166253,5688,9.2818858560794,762.6398,83.534,11.0923076923077,1.44019851116625
Monday,21558.5044776119,5688,7.11940298507463,763.23706,79.72239,11.5119402985075,1.4
Saturday,14432.239888424,5688,10.5425383542538,761.8556,77.294975,10.6624825662483,1.65760111576011
Sunday,11437.5833333333,5688,9.41777777777778,760.70013,75.60445,11.8522222222222,2.33444444444444
Thursday,21485.7012658228,5688,10.0364556962025,760.261,80.01469,12.1351898734177,1.73012658227848
Tuesday,19986.6711668274,5688,8.03664416586307,760.6047,79.42478,12.1301832208293,1.94551591128255
Wednesday,20779.174392936,5688,9.2326710816777,761.18555,74.728035,11.3055187637969,1.57439293598234
Friday,13776.8034026465,5524,8.6359168241966,760.9726,79.13497,11.5616257088847,1.90302457466919
Monday,15500.2830332621,5524,8.51312175770522,762.1462,78.61718,11.3455904790967,1.47070491303021
Saturday,11278.1755132236,5524,9.12039948215276,761.0459,79.438324,11.5923802478269,1.55335675975587
Sunday,6393.01458036984,5524,8.15504978662873,759.4607,76.08037,12.9267425320057,2.39082503556188
Thursday,14035.0428594022,5524,9.45136802150878,762.45874,77.68132,12.5563814644947,1.80657915546418
Tuesday,16547.3698166934,5524,8.67342943584268,761.53864,79.11479,9.81633742658836,1.38191849083467
Wednesday,16272.2869153967,5524,9.54633035557891,764.6897,76.33929,11.0585041163076,1.4153091609739
Friday,26709.3424525266,4938,8.44930801416157,760.98334,79.60573,11.3369810106212,1.90794979079498
Monday,28127.9647868679,4938,8.29573735769129,762.1129,78.99894,11.1943341276145,1.47762774688907
Saturday,19640.853713915,4938,9.00454103146286,761.02924,79.485565,11.5325981187155,1.53973402530003
Sunday,12459.5701438849,4938,7.94604316546763,759.45825,76.2548,12.8291366906475,2.35431654676259
Thursday,24192.4264544457,4938,9.44621295279912,762.3672,77.21899,12.6031833150384,1.85290889132821
Tuesday,28248.5598264104,4938,8.31339119652821,761.47845,79.95226,9.82548047117173,1.31308121512709
Wednesday,30010.4981354879,4938,9.32442510876321,764.4698,77.019264,10.8816034804226,1.36420136730889
Friday,21549.6848852901,9303,7.23481781376518,758.6452,81.689606,11.8839406207827,1.53103913630229
Monday,17887.0800598578,9303,5.56977179199401,762.92633,78.881035,10.1758323980546,1.56079311634867
Saturday,13594.7363673637,9303,7.70233702337023,760.9434,83.806885,11.6461664616646,1.50348503485035
Sunday,8693.20892746435,9303,10.0452572845629,760.5436,79.85617,11.9826410415375,1.66398016119033
Thursday,18022.0311704835,9303,8.12786259541985,759.69415,79.93575,11.2150127226463,1.26653944020356
Tuesday,22456.5315712188,9303,5.97454723445913,763.207,84.23201,11.3827704356339,1.35193343122859
Wednesday,22522.6222222222,9303,9.66008230452675,761.4744,78.840744,10.9592592592593,1.75349794238683
Friday,19896.1278127813,6537,7.44284428442844,762.7913,82.02655,10.7110711071107,1.54500450045004
Monday,19293.1712285169,6537,6.76129853596435,762.8736,80.742836,10.386378103119,1.62571610439211
Saturday,13436.5948148148,6537,9.19481481481482,762.7201,82.31185,11.5496296296296,1.86962962962963
Sunday,10814.7026647966,6537,8.14726507713885,763.8275,83.935486,11.0266479663394,1.24263674614306
Thursday,21696.5126782884,6537,9.1877971473851,760.0751,76.055466,12.2357369255151,1.60103011093502
Tuesday,21942.1416171768,6537,7.73321151210598,760.6646,81.21105,11.9698492462312,1.42348104157149
Wednesday,20331.3775826446,6537,8.19421487603306,760.2303,77.1467,11.3471074380165,2.05010330578512
Friday,22477.6224489796,3865,15.594387755102,762.3077,70.56633,13.8826530612245,1.70408163265306
Monday,20383.2798353909,3865,11.9855967078189,762.4284,78.40329,8.95473251028807,1.60082304526749
Saturday,13393.0125,3865,-0.4125,772.87067,100,10.3125,1.14375
Thursday,19856.0515463918,3865,17.3840206185567,762.1433,72.46392,11.5979381443299,1.15979381443299
Tuesday,17405.7039800995,3865,16.0149253731343,767.39526,68.16169,9.91791044776119,1.53980099502488
Wednesday,12638.326007326,3865,16.3736263736264,762.88684,61.985348,13.5164835164835,2.66300366300366
Friday,20721.4944965349,10461,9.06176110884631,762.4399,83.6227,10.9949041989401,1.39278434569914
Monday,20068.5236443884,10461,6.65668348045397,763.19666,80.453026,10.8795712484237,1.40258511979823
Saturday,12363.7743277849,10461,9.20038412291934,761.4402,78.83131,10.6248399487836,1.56466069142125
Sunday,10678.4299157999,10461,8.98117880138682,760.4691,76.08866,11.888558692422,2.08865775136206
Thursday,18624.1060572443,10461,9.87508320390504,760.2702,79.28711,11.6074994453073,1.7850011093854
Tuesday,17191.7969423755,10461,7.97608780870247,760.53656,79.20835,12.0650725205802,1.91846334770678
Wednesday,18857.4901815487,10461,9.06909966654317,761.1881,74.511116,11.2363838458688,1.65857725083364
Friday,20971.3813720819,6512,9.49118627918056,761.9813,78.98952,11.4330633635064,1.67770366841353
Monday,21093.1103004292,6512,10.4888412017167,762.1187,74.117165,11.306652360515,1.70600858369099
Saturday,19331.0155083285,6512,8.17231476163125,758.8646,82.72257,9.57610568638713,1.23779437105112
Sunday,15901.2382022472,6512,7.64179775280899,763.8971,79.403595,11.2925842696629,1.68584269662921
Thursday,23140.9631737529,6512,8.21961834616672,760.48785,81.082695,10.5748242383663,1.63675929025778
Tuesday,21256.7905535371,6512,10.0645437059201,763.12726,77.703354,11.1925625133576,1.58837358409917
Wednesday,23870.6796992481,6512,8.46947368421053,763.0046,78.039696,11.027969924812,1.38947368421053
Friday,17998.3601593626,11046,8.39096945551129,762.2726,84.146614,10.6980079681275,1.35856573705179
Monday,18901.3978902954,11046,6.53037974683544,763.3006,80.81561,10.8021097046414,1.41350210970464
Saturday,12243.6228456914,11046,8.32625250501002,761.6574,79.64048,10.4861723446894,1.56913827655311
Sunday,9283.16514875531,11046,8.33636915604129,760.27997,76.66545,11.8482088646023,2.10807528840316
Thursday,16465.9872737557,11046,9.47850678733032,760.1262,79.69401,11.4148755656109,1.77828054298643
Tuesday,16776.4005794048,11046,7.32183302607322,760.49976,80.259155,11.9586515670266,1.85409533842507
Wednesday,18039.4922206506,11046,8.57119283356907,761.02985,75.49411,11.030174446016,1.61433286185761
Friday,17537.420540869,7134,9.87450622910969,761.52014,79.87056,11.5773321178973,1.65755089638408
Monday,19258.6589643653,7134,8.85662583518931,762.66254,76.64337,12.2589086859688,1.41174832962138
Saturday,12886.360955928,7134,9.69863438857852,761.6114,78.59404,11.4453755431409,1.71508379888268
Sunday,10374.4769163763,7134,8.698606271777,763.0984,79.02265,10.6977351916376,1.80531358885017
Thursday,17415.5172622653,7134,10.1435493640218,760.29395,77.12568,12.182919442762,1.90581465778316
Tuesday,21245.8248198057,7134,7.60764650579756,760.7586,79.794106,11.8671262926982,1.66342839235349
Wednesday,18052.6546546547,7134,9.84954954954955,760.7484,74.73003,11.333033033033,1.76726726726727
Friday,19366.7651515152,3424,14.4583333333333,762.17804,73.375,13.125,1.65909090909091
Monday,12265.845659164,3424,11.1221864951768,761.6939,81.36013,8.93247588424437,1.55948553054662
Saturday,9918.3,3424,-0.445454545454546,772.83545,100,10.0636363636364,1.03636363636364
Thursday,14973.4233576642,3424,17.5729927007299,762.0975,72.90146,11.3868613138686,1.16423357664234
Tuesday,17428.2545454545,3424,15.88,767.4036,68.57455,9.58545454545455,1.44363636363636
Wednesday,13435.3544973545,3424,16.1269841269841,762.91003,61.582012,13.9100529100529,2.73544973544974
Friday,16531.1181373958,8157,11.4407875826387,764.9235,80.01121,11.3903420523139,1.34808853118712
Monday,14805.7072688564,8157,15.9651763990268,763.8334,73.496956,12.4005474452555,1.63518856447689
Saturday,13874.306824147,8157,13.3212598425197,763.72156,76.96675,11.2055118110236,1.55266841644794
Sunday,11090.8627791276,8157,15.5997917389795,764.5666,72.49879,12.6044197616568,2.16522040958001
Thursday,14555.1650429799,8157,14.4830945558739,761.86847,74.5788,11.0113180515759,1.68065902578797
Tuesday,18189.8043202033,8157,12.5663459793066,762.63983,77.480125,10.5091668179343,1.31620983844618
Wednesday,18608.1816675166,8157,11.6803926568078,763.14386,73.324196,11.426695563488,1.65922998470168
Friday,23109.1611489776,9559,10.7940603700097,760.4373,75.028725,11.7161635832522,2.05988315481986
Monday,23896.9497354497,9559,8.11262282690854,762.2633,77.55253,11.6492819349962,1.47467876039305
Saturday,14612.2083049694,9559,9.15316541865215,760.77527,78.8128,11.5125936010892,1.81960517358747
Sunday,12376.1327310632,9559,8.95205003474635,763.8105,78.69006,11.7991660875608,1.71507991660876
Thursday,21559.1615900878,9559,9.09654104284977,760.5493,76.09499,12.291171915333,2.01755291688178
Tuesday,23253.3846560847,9559,8.05608465608466,762.61554,79.15291,11.3116402116402,1.61693121693122
Wednesday,23001.5694513099,9559,10.270884824518,762.8907,76.31142,11.8344043499753,2.07958477508651
Friday,20980.7478361223,10168,9.03212156183882,762.2353,83.70571,10.9390267359108,1.37988074629736
Monday,21418.7812411448,10168,7.33238877869085,763.29755,78.68518,10.7888920374044,1.39274582034571
Saturday,13187.3128872367,10168,9.3497521685254,761.4316,78.70198,10.7534076827757,1.61152416356877
Sunday,11053.1703670141,10168,9.02174898051654,760.66724,75.63208,11.6588128681468,2.14408699592207
Thursday,19895.6236192006,10168,10.0122514561157,760.38696,78.884315,11.9216710182768,1.79674633460534
Tuesday,19297.849667326,10168,7.99406581550081,760.7242,78.910805,12.0958460708506,1.9674518971408
Wednesday,20561.3073229292,10168,9.05762304921969,761.29407,74.20357,10.9547247470417,1.69233407648774
Friday,20485.2236220472,13029,11.6818897637795,764.0214,79.55118,11.5622047244094,1.57322834645669
Monday,16983.8777506112,13029,18.799511002445,763.98804,69.031784,13.8606356968215,1.6039119804401
Saturday,14931.9983079526,13029,11.5465313028765,765.012,81.78004,13.3502538071066,1.76988155668359
Sunday,12757.3333333333,13029,10.968253968254,766.27936,86.111115,9.38095238095238,0.761904761904762
Thursday,23507.9542936288,13029,11.9736842105263,764.2687,79.22022,11.0817174515235,1.54847645429363
Tuesday,21571.6783216783,13029,8.17249417249417,760.0051,82.84615,10.1165501165501,1.43123543123543
Wednesday,22059.4899845917,13029,12.4437596302003,758.0097,75.755005,11.2727272727273,1.29121725731895
Friday,16390.9244234181,5263,11.9610881135423,761.8946,73.9424,11.7587226493199,1.66315789473684
Monday,19475.9040034908,5263,8.93651139958547,762.48285,77.82917,11.7144103850769,1.37918621141049
Saturday,13545.4455245781,5263,8.35399853264857,761.4563,80.0774,10.8343727072634,1.83345561261922
Sunday,12693.4573717079,5263,7.60562041813739,762.96594,82.143364,11.9861525929948,2.01561227260386
Thursday,19526.4462917685,5263,9.94458027709861,760.38257,77.232925,11.9126324368378,1.82053789731051
Tuesday,21037.5620718463,5263,8.18546365914787,763.2348,79.43759,10.9545530492899,1.4969089390142
Wednesday,18419.4234394451,5263,11.1474301974035,762.2993,75.40317,11.8315845634003,2.16788191356927
Friday,13234.9811827957,5588,10.991935483871,763.8293,81.12366,12.7983870967742,1.62365591397849
Monday,23069.101910828,5588,25.1210191082802,763.55096,61.980892,13.2420382165605,1.71974522292994
Saturday,11365.0317460317,5588,12.6111111111111,764.7532,81.29894,15.0079365079365,1.74338624338624
Thursday,23144.7477876106,5588,11.9734513274336,763.75134,80.2677,13.3849557522124,1.67477876106195
Tuesday,18797.9891304348,5588,9.90579710144928,758.9569,79.971016,10.3949275362319,0.992753623188406
Wednesday,15690.9191176471,5588,12.421568627451,756.6431,76.09068,10.3602941176471,1.29901960784314
Friday,18236.7212400097,8731,11.6514894647614,764.7979,80.26205,11.2392831193994,1.32768224751756
Monday,16797.9090443249,8731,15.9989751473226,763.82306,73.55701,12.5652062516013,1.61849859082757
Saturday,14199.253582919,8731,13.3559520327581,763.65314,77.04095,11.0820415326119,1.54021643755484
Sunday,12776.7531138031,8731,15.7032929534209,764.75,72.05716,12.4098276744583,2.05101518512199
Thursday,15045.9622683635,8731,15.0053583389149,761.9433,74.37955,10.9747711542755,1.6796159857111
Tuesday,18814.4059263521,8731,12.307249712313,761.85297,77.37255,11.0353855005754,1.44907940161105
Wednesday,18653.8374490015,8731,11.6295898647198,763.1402,73.53554,11.434829289242,1.65729010092334
Friday,13889.1030265974,11757,8.44818098440844,762.2259,80.1229,11.3800061143381,1.69306022623051
Monday,13761.8216374269,11757,8.82553606237817,762.3608,76.58122,11.766081871345,1.70890188434048
Saturday,11640.2486153846,11757,8.26338461538462,761.03204,82.98585,11.2073846153846,1.59753846153846
Sunday,10287.8735154394,11757,8.58907363420428,764.9245,81.267815,11.4293349168646,1.56650831353919
Thursday,15430.4773741236,11757,8.76641172721479,760.1984,77.97036,11.780752071383,1.68514977692798
Tuesday,14921.1421679909,11757,9.0661180476731,761.78925,79.17509,11.6081157775255,1.5133371169126
Wednesday,15109.2247787611,11757,8.35716814159292,761.416,77.59894,11.1136283185841,1.6941592920354
Friday,19534.343937575,6105,8.1968787515006,765.31396,84.904564,10.4807923169268,1.09123649459784
Monday,18350.028335005,6105,8.05165496489468,760.45575,79.3834,11.3688565697091,1.4771815446339
Saturday,15922.1335365854,6105,4.79959349593496,763.3777,87.08456,11.1512195121951,1.35508130081301
Sunday,10346.4600769601,6105,9.61976911976912,765.27405,76.31169,11.8282828282828,1.92472342472342
Thursday,18299.4871076233,6105,9.90330717488789,759.82935,80.533356,12.4588004484305,2.01261210762332
Tuesday,19439.7044684129,6105,6.18274268104777,763.2188,79.09306,12.1534668721109,1.6884437596302
Wednesday,17828.007678245,6105,9.53327239488117,761.24225,77.535835,11.5725776965265,1.68555758683729
Friday,12678.1685393258,13607,12.1535580524345,763.41815,78.735954,12.8838951310861,1.67415730337079
Monday,13895.4884393064,13607,19.4971098265896,764.1292,70.271675,13.9595375722543,1.24566473988439
Saturday,11063.3333333333,13607,8.00645161290322,765.3604,87.98495,13.7161290322581,1.66451612903226
Sunday,9400.64285714286,13607,7.42857142857143,766.12854,92.07143,5.28571428571429,0.714285714285714
Thursday,17662.6795918367,13607,10.0591836734694,764.90753,82.05102,12.0081632653061,1.62448979591837
Tuesday,19630.8780487805,13607,6.32249322493225,759.3423,86.40379,8.27642276422764,1.13279132791328
Wednesday,12662.6872246696,13607,9.88105726872247,757.1696,81.052864,10.795154185022,1.18281938325991
Friday,23028.8797746598,8143,9.04820070023956,761.9327,80.457,11.1522626161582,1.61105114907732
Monday,22571.8088542934,8143,8.12597908051569,762.2277,77.89251,11.7297494526879,1.4664072001946
Saturday,17156.7686653662,8143,8.89930172730614,762.0227,81.03161,11.1199502445368,1.59124190766969
Sunday,13692.8556102638,8143,9.16244345702734,763.1885,79.53204,11.6498138585325,1.82330571234138
Thursday,22534.3372052271,8143,9.78218094427477,760.35645,76.77988,12.2618034346368,1.87347919691584
Tuesday,24436.7757420594,8143,7.40979278342267,761.24536,79.93122,11.7018428140918,1.58572685814865
Wednesday,21804.6206079162,8143,9.31593372675868,761.8212,75.43485,11.2813402800069,1.71698066618929
Friday,18685.9709302326,4590,15.406976744186,762.27264,71.56396,13.1627906976744,1.61627906976744
Monday,12304.2590799031,4590,11.6464891041162,762.35205,79.046005,8.95641646489104,1.71912832929782
Saturday,9376.08088235294,4590,-0.242647058823529,772.4912,99.47059,10.2647058823529,1.11029411764706
Thursday,17563.3919753086,4590,17.2592592592593,762.0938,73.262344,11.4753086419753,1.16358024691358
Tuesday,15209.6253687316,4590,15.9144542772861,767.3522,68.63127,9.84365781710915,1.47787610619469
Wednesday,10844.8602620087,4590,16.1091703056769,762.82007,62.541485,13.4847161572052,2.63755458515284
Friday,18472.2830882353,9546,11.1029411764706,760.04083,74.40257,11.9926470588235,1.86764705882353
Monday,19716.6172839506,9546,8.5679012345679,762.2189,76.176544,12.1469135802469,1.48271604938272
Saturday,13820.0357142857,9546,9.75,760.95166,79.655464,12.031512605042,1.6890756302521
Sunday,10079.5035799523,9546,8.8472553699284,764.13556,80.81384,11.1050119331742,1.56085918854415
Thursday,21016.3209219858,9546,9.16843971631206,759.9087,75.78014,12.2464539007092,2.0531914893617
Tuesday,22131,9546,8.04247104247104,762.2815,78.942085,11.1312741312741,1.55405405405405
Wednesday,19015.779886148,9546,10.1195445920304,762.33795,76.25047,11.8937381404175,1.99240986717268
Friday,15385.2757660167,11592,11.6685236768802,763.99805,80.370476,11.4401114206128,1.51810584958217
Monday,17542.2738589212,11592,18.2697095435685,763.74023,70.13278,13.746887966805,1.60580912863071
Saturday,11688.2808641975,11592,11.2098765432099,765.02435,81.87963,13.3302469135802,1.71604938271605
Sunday,10354.4117647059,11592,10.4509803921569,766.7588,86.960785,11.4705882352941,0.764705882352941
Thursday,17538.6037296037,11592,11.958041958042,764.159,79.95804,10.8554778554779,1.47552447552448
Tuesday,19007.5928571429,11592,8.38928571428571,760.2543,82.76786,10.1071428571429,1.38571428571429
Wednesday,23146.7765957447,11592,11.9281914893617,758.97235,76.46277,11.0345744680851,1.22340425531915
Friday,19880.5367358385,4978,11.6713404374649,760.32477,74.35334,12.2535053280987,1.89568143578239
Monday,22287.450488145,4978,9.06206415620642,761.9409,76.49442,12.4407252440725,1.45746164574616
Saturday,16109.25390625,4978,8.68917410714286,760.48236,79.94308,11.5106026785714,1.67801339285714
Sunday,13291.1168753727,4978,8.53428741800835,764.257,81.52713,10.7519379844961,1.6273106738223
Thursday,21402.1905339806,4978,10.6565533980583,759.4678,73.62925,12.2882281553398,1.97936893203884
Tuesday,27426.916971917,4978,8.45482295482296,762.6228,78.2442,11.2326007326007,1.4029304029304
Wednesday,21442.959894806,4978,10.6331360946746,762.0722,74.91847,12.0999342537804,2.07823800131492
Friday,27655.8948787062,4971,8.94339622641509,762.3003,84.10512,10.5390835579515,1.37735849056604
Monday,22627.7613168724,4971,6.91358024691358,763.3597,80.03704,10.917695473251,1.32098765432099
Saturday,16453.5938864629,4971,9.43668122270742,761.39606,78.938866,10.5982532751092,1.66812227074236
Sunday,12346.7901234568,4971,9.10493827160494,760.7685,76.01852,11.8024691358025,2.22839506172839
Thursday,24397.4238227147,4971,10.584487534626,760.5814,78.28532,11.9667590027701,1.72576177285319
